1001006038035,53710.1037215856,11.9227658,0.0505584745613686,14.47442,-0.77631
1001006038035,53710.1100935415,11.9182102,0.0505537383793637,14.47442,-0.77633
1001006038035,53710.1164546181,11.8073582,0.050471963719158,14.47445,-0.77631
1001006038035,53710.1227997337,11.8110122,0.0504755461247036,14.47449,-0.77631
1001006038035,53729.1345135532,11.914447,0.0505556617481064,14.4745,-0.77634
1001006038035,53729.1406975463,11.9943842,0.0506121211405201,14.47447,-0.77632
1001006038035,53729.1468884721,11.9825136,0.0506043719255633,14.47446,-0.77629
1001006038035,53729.1530715395,11.9924284,0.0506127724096804,14.47448,-0.77629
1001006038035,53563.4340014816,11.6467642,0.050566098323519,14.47442,-0.77632
1001006038035,53563.4399679862,11.744991,0.0505970730768866,14.47448,-0.77633
1001006038035,53563.4459422454,11.7081262,0.0505646348000097,14.47444,-0.77631
1001006038035,53563.4519333914,11.6263186,0.0505731585487236,14.47447,-0.77633
1001006038035,53675.2443871182,11.7043224,0.050414516050703,14.47449,-0.77632
1001006038035,53675.2502681944,11.6632996,0.0503867878840284,14.47452,-0.77632
1001006038035,53675.2561082984,11.6720874,0.0503948770673677,14.47451,-0.7763
1001006038035,53675.2620019908,11.6351302,0.0503728890128129,14.47451,-0.77632
1001006038035,53703.0912430324,11.6203196,0.0503827178589296,14.47446,-0.77633
1001006038035,53703.0978424423,11.4992896,0.0503060013170814,14.47445,-0.77628
1001006038035,53703.1043679975,11.5139266,0.0503097061293352,14.47441,-0.7763
1001006038035,53703.1108238655,11.4843922,0.0502952487350965,14.47449,-0.7763
1001006038035,53646.3540997221,11.6134638,0.0504716941950021,14.47452,-0.77629
1001006038035,53646.3606881364,11.5874574,0.0504592032670065,14.47456,-0.77634
1001006038035,53646.3672750346,11.627566,0.0504843152149007,14.47456,-0.7763
1001006038035,53646.373835891,11.610885,0.0504793059622855,14.47452,-0.77631
1001006038035,53651.3107337267,10.9777756,0.0517668115864163,14.47435,-0.7763
1001006038035,53651.3172587035,10.6585462,0.0508951007260758,14.47438,-0.77626
1001006038035,53651.3238634374,11.5810608,0.0505025842113923,14.47447,-0.77632
1001006038035,53651.3304741783,11.640824,0.0505293760031692,14.47446,-0.77633
1001006038035,53670.2691959608,11.9953082,0.0506218694331317,14.47445,-0.77628
1001006038035,53627.2849166668,11.5978762,0.0506552369399759,14.47441,-0.7763
1001006038035,53627.2930090856,11.5954934,0.0506494397936685,14.47438,-0.77631
1001006038035,53627.3010872686,11.6021868,0.0506517334503013,14.47442,-0.77632
1001006038035,53627.3091739006,11.5223854,0.0505864330332271,14.47442,-0.7763
1001006038035,53637.3489623149,11.6579012,0.0504850679895972,14.47447,-0.77633
1001006038035,53637.3554601967,11.6649012,0.050484048321232,14.47448,-0.77633
1001006038035,53637.3619495253,11.6328482,0.0504547912766865,14.47447,-0.77633
1001006038035,53637.3684692942,11.6066094,0.0504366479293365,14.4745,-0.77632
1001006038035,53757.0868043751,11.6571004,0.0503949938204612,14.47451,-0.77635
1001006038035,53757.0948564005,11.6495712,0.0503908728900464,14.47455,-0.77636
1001006038035,53757.1028591087,11.6371756,0.050385642915906,14.47453,-0.77634
1001006038035,53757.1108658798,11.5821696,0.0503555483429382,14.47453,-0.77635
1001006038035,54024.2322810418,11.9934014,0.0505146768121015,14.47447,-0.77631
1001006038035,54024.2403192823,11.9610026,0.0504903835920474,14.47447,-0.77629
1001006038035,54024.2483480438,11.978245,0.0505022406798796,14.47443,-0.77632
1001006038035,54024.2563935765,11.9303314,0.0504622899326924,14.47446,-0.7763
1001006038035,54030.2795072105,11.7601992,0.0503520755910541,14.47451,-0.77634
1001006038035,54030.2859824188,11.7444744,0.050340801978942,14.47452,-0.77632
1001006038035,54030.2924724305,11.7664502,0.0503546850571703,14.47455,-0.77634
1001006038035,54030.2989336341,11.7045702,0.0503215654238051,14.47457,-0.77632
1001006038035,53990.4502962153,11.8972144,0.0504817682507461,14.47453,-0.77627
1001006038035,53990.4567152779,11.8739632,0.0504705717911513,14.47458,-0.77633
1001006038035,53990.4631532175,11.859434,0.0504679470284463,14.47453,-0.7764
1001006038035,53990.4695531945,11.8485014,0.0504622021380417,14.47458,-0.77637
1001006038035,53996.2748724073,11.6107128,0.0502698407824936,14.47447,-0.77637
1001006038035,53996.2820240394,11.6516362,0.0502917321956674,14.47447,-0.77633
1001006038035,53996.289178669,11.6240226,0.0502749146614032,14.47449,-0.77634
1001006038035,53996.2963335416,11.6080584,0.0502589837723518,14.47453,-0.77639
1001006038035,54008.2832654398,11.6780304,0.0503169807186894,14.47453,-0.77637
1001006038035,54008.2960408451,11.661432,0.0503071931933353,14.4745,-0.77634
1001006038035,54008.3054332058,11.6683284,0.0503113658142032,14.47451,-0.77636
1001006038035,54008.3148814817,11.639116,0.0502934090778153,14.47456,-0.77635
1001006038035,54440.0864467016,11.878579,0.0504468037953344,14.47444,-0.77634
1001006038035,54440.0929528126,11.9374238,0.0504499119626131,14.47448,-0.77638
1001006038035,54440.0994635532,11.8807574,0.0504438345626998,14.47447,-0.77635
1001006038035,54440.1059403704,11.99571,0.0505229703792216,14.47443,-0.77634
1001006038035,54127.0874552662,11.6514136,0.0505180166368851,14.47444,-0.77624
1001006038035,54127.0956648147,11.5888644,0.0504763840994955,14.47441,-0.77627
1001006038035,54127.1038706713,11.5971384,0.0504879499247727,14.47446,-0.77627
1001006038035,54127.1120831134,11.62653,0.0505165861639048,14.47444,-0.77628
1001006038035,54411.2010226273,12.037213,0.0506077562319479,14.47445,-0.77631
1001006038035,54411.2096188888,12.0405884,0.0506032930427199,14.47446,-0.77633
1001006038035,54411.2181958216,11.9762178,0.0505579564509488,14.47452,-0.77634
